date,on,1w,2w,1m,3m,6m,9m,1y
20151120,0.01784,0.02282,0.026230000000000003,0.027000000000000003,0.030440000000000002,0.03198,0.0325,0.0335
20151123,0.017849999999999998,0.02283,0.02633,0.02701,0.030459999999999997,0.032,0.0325,0.033503
20151124,0.017849999999999998,0.022850000000000002,0.02637,0.027000000000000003,0.0305,0.032,0.0325,0.033503
20151125,0.017849999999999998,0.022860000000000002,0.02637,0.027000000000000003,0.0305,0.032,0.0325,0.0335
20151126,0.017849999999999998,0.02289,0.02637,0.027000000000000003,0.0305,0.032,0.0325,0.033503
20151127,0.01786,0.022930000000000002,0.02638,0.027000000000000003,0.0305,0.032,0.0325,0.0335
20151130,0.01788,0.02299,0.026389999999999997,0.027000000000000003,0.0305,0.032,0.0325,0.0335
20151201,0.01788,0.022940000000000002,0.0264,0.027000000000000003,0.03047,0.032,0.0325,0.0335
20151202,0.01786,0.022930000000000002,0.02638,0.027000000000000003,0.03042,0.032,0.0325,0.0335
20151203,0.01787,0.02292,0.02636,0.027000000000000003,0.030430000000000002,0.032,0.0325,0.0335
20151204,0.01787,0.022930000000000002,0.02632,0.027000000000000003,0.030430000000000002,0.032,0.0325,0.0335
20151207,0.01784,0.02291,0.02635,0.027000000000000003,0.03048,0.032,0.0325,0.0335
20151208,0.01786,0.02292,0.02641,0.027000000000000003,0.030510000000000002,0.032,0.0325,0.0335
20151209,0.01789,0.022940000000000002,0.0264,0.027000000000000003,0.03047,0.032,0.0325,0.0335
20151210,0.01789,0.02297,0.02641,0.02701,0.030459999999999997,0.032,0.0325,0.0335
20151211,0.01788,0.02302,0.02642,0.02701,0.030510000000000002,0.032,0.0325,0.0335
20151214,0.01788,0.02303,0.0264,0.027000000000000003,0.030461000000000002,0.032,0.0325,0.0335
20151215,0.01788,0.02299,0.0264,0.02721,0.030510000000000002,0.032,0.0325,0.0335
20151216,0.0179,0.023010000000000003,0.02638,0.02742,0.030475,0.032,0.0325,0.0335
20151217,0.017929999999999998,0.02299,0.026389999999999997,0.02762,0.030480999999999998,0.032,0.0325,0.0335
20151218,0.01816,0.02318,0.02685,0.028220000000000002,0.030501,0.032,0.0325,0.0335
20151221,0.01843,0.02334,0.02741,0.02891,0.030551,0.032,0.0325,0.033503
20151222,0.01875,0.02342,0.027690000000000003,0.02944,0.030611000000000003,0.032,0.0325,0.0335
20151223,0.019030000000000002,0.023479999999999997,0.028239999999999998,0.02987,0.030735000000000002,0.032,0.0325,0.0335
20151224,0.01924,0.023479999999999997,0.02863,0.03,0.030774,0.032,0.0325,0.0335
20151225,0.01934,0.02355,0.028990000000000002,0.03004,0.030825,0.032,0.0325,0.0335
20151228,0.01939,0.023540000000000002,0.029169999999999998,0.030064999999999998,0.030878000000000003,0.032,0.0325,0.0335
20151229,0.01935,0.02352,0.029300000000000003,0.03005,0.030882,0.032,0.0325,0.0335
20151230,0.01935,0.02352,0.02918,0.03004,0.030882,0.032,0.0325,0.0335
20151231,0.01991,0.02355,0.02947,0.030019999999999998,0.030852,0.032,0.0325,0.0335
20160104,0.019950000000000002,0.02335,0.02904,0.03001,0.03086,0.032,0.0325,0.0335
20160105,0.01998,0.0233,0.02902,0.03001,0.03086,0.032,0.0325,0.0335
20160106,0.019799999999999998,0.02322,0.028999999999999998,0.03,0.03082,0.031939999999999996,0.0325,0.03347
20160107,0.01966,0.02313,0.02895,0.029994999999999997,0.030746000000000002,0.03191,0.0325,0.033460000000000004
20160108,0.01958,0.02308,0.02867,0.029990000000000003,0.030670000000000003,0.031856,0.03249,0.03345
20160111,0.01951,0.02303,0.02817,0.029980000000000003,0.030585,0.031783,0.03248,0.03344
20160112,0.01951,0.023,0.02798,0.029980000000000003,0.030529999999999998,0.03172,0.03246,0.0334
20160113,0.0195,0.023,0.02773,0.029670000000000002,0.03041,0.03163,0.032400000000000005,0.033345
20160114,0.0195,0.023,0.027559999999999998,0.02931,0.030270000000000002,0.03152,0.03232,0.03318
20160115,0.01956,0.02303,0.02738,0.028990000000000002,0.03008,0.03136,0.03211,0.03295
20160118,0.01954,0.02308,0.0273,0.02886,0.029849999999999998,0.03118,0.03188,0.032705000000000005
20160119,0.01959,0.02316,0.02726,0.02881,0.029759999999999998,0.03105,0.03174,0.0325
20160120,0.01983,0.02341,0.027290000000000002,0.02874,0.029705,0.03104,0.03172,0.03253
20160121,0.020139999999999998,0.02405,0.02812,0.02918,0.02986,0.031030000000000002,0.03174,0.03253
20160122,0.02028,0.024,0.02836,0.029900000000000003,0.03031,0.03113,0.03178,0.03256
20160125,0.02009,0.02376,0.02843,0.03019,0.030415,0.03118,0.0318,0.03259
20160126,0.01997,0.023629999999999998,0.028999999999999998,0.03057,0.03073,0.031235,0.031842,0.032682
20160127,0.019950000000000002,0.02359,0.02931,0.03092,0.03104,0.03121,0.03181,0.03265
20160128,0.01992,0.023620000000000002,0.029449999999999997,0.03134,0.03107,0.031204999999999997,0.031806,0.03265
20160129,0.01989,0.0233,0.02916,0.03168,0.031030000000000002,0.031225,0.031836,0.03265
20160201,0.019870000000000002,0.02444,0.02875,0.03127,0.03082,0.031187999999999997,0.03184,0.03265
20160202,0.01984,0.024550000000000002,0.028919999999999998,0.03101,0.03081,0.031195,0.03184,0.03265
20160203,0.01983,0.02453,0.02894,0.030950000000000002,0.03071,0.03113,0.03178,0.03262
20160204,0.01983,0.024550000000000002,0.02903,0.03089,0.03061,0.03109,0.03177,0.03253
20160205,0.01984,0.02448,0.02897,0.03079,0.030600000000000002,0.03108,0.031742,0.0325
20160206,0.02281,0.023530000000000002,0.028530000000000003,0.030440000000000002,0.03058,0.031075,0.03169,0.03251
20160214,0.01978,0.02313,0.025699999999999997,0.029990000000000003,0.030495,0.031065,0.031665,0.03251
20160215,0.01977,0.023,0.0254,0.02979,0.03041,0.03104,0.03163,0.0325
20160216,0.01974,0.02297,0.02519,0.02957,0.030289999999999997,0.031,0.03158,0.0325
20160217,0.01968,0.02297,0.0252,0.029380000000000003,0.030139999999999997,0.031,0.031560000000000005,0.0325
20160218,0.01951,0.022850000000000002,0.02506,0.028839999999999998,0.03004,0.031,0.031549999999999995,0.0325
20160219,0.019379999999999998,0.022860000000000002,0.02474,0.02839,0.029670000000000002,0.03074,0.03139,0.03234
20160222,0.01934,0.022860000000000002,0.0246,0.02801,0.02947,0.03056,0.03123,0.032189999999999996
20160223,0.01933,0.02283,0.02464,0.02775,0.02927,0.030402,0.0311,0.0321
20160224,0.01956,0.022949999999999998,0.0248,0.02759,0.029009999999999998,0.030255,0.031030000000000002,0.03204
20160225,0.02004,0.02321,0.025169999999999998,0.02757,0.028990000000000002,0.030251999999999998,0.03097,0.03197
20160226,0.02048,0.023450000000000002,0.02622,0.02785,0.028990000000000002,0.030299999999999997,0.03097,0.031920000000000004
20160229,0.02007,0.02335,0.026779999999999998,0.027999999999999997,0.028990000000000002,0.030219999999999997,0.03089,0.03186
20160301,0.01968,0.02308,0.026949999999999998,0.02795,0.028835000000000003,0.0301,0.03078,0.031735
20160302,0.01962,0.023,0.02658,0.02738,0.02857,0.02996,0.03068,0.03145
20160303,0.01957,0.02297,0.02613,0.027160000000000004,0.028399999999999998,0.02993,0.03057,0.03134
20160304,0.0195,0.022949999999999998,0.025920000000000002,0.02703,0.028319999999999998,0.02989,0.030510000000000002,0.03125
20160307,0.01951,0.022940000000000002,0.02581,0.02696,0.028229999999999998,0.0298,0.030440000000000002,0.03121
20160308,0.0195,0.022930000000000002,0.02574,0.02689,0.028140000000000002,0.029759999999999998,0.03033,0.031120000000000002
20160309,0.0195,0.02292,0.025699999999999997,0.02683,0.028069999999999998,0.02972,0.03026,0.031059999999999997
20160310,0.01947,0.022799999999999997,0.02568,0.026779999999999998,0.02804,0.02959,0.0302,0.03101
20160311,0.019450000000000002,0.02282,0.02561,0.02666,0.02799,0.02949,0.03016,0.030955
20160314,0.01949,0.02281,0.02556,0.02659,0.02793,0.0294,0.030139999999999997,0.03093
20160315,0.019530000000000002,0.02281,0.02558,0.02659,0.02793,0.02936,0.03011,0.030910000000000003
20160316,0.01956,0.02282,0.02552,0.026585,0.02793,0.029302,0.03011,0.030899999999999997
20160317,0.0197,0.022879999999999998,0.02551,0.026619999999999998,0.02791,0.02916,0.03003,0.03078
20160318,0.0199,0.022949999999999998,0.02553,0.026619999999999998,0.02793,0.02902,0.02995,0.030684999999999997
20160321,0.01998,0.02302,0.02606,0.026920000000000003,0.02795,0.028919999999999998,0.02992,0.030635
20160322,0.02007,0.02305,0.026160000000000003,0.02699,0.027970000000000002,0.02887,0.029849999999999998,0.03058
20160323,0.02,0.023010000000000003,0.02625,0.027025,0.02798,0.028839999999999998,0.0298,0.030555
20160324,0.019950000000000002,0.02297,0.026269999999999998,0.02704,0.02799,0.028791999999999998,0.02978,0.03055
20160325,0.01989,0.023,0.02635,0.02702,0.027970000000000002,0.0287,0.029746,0.03055
20160328,0.01992,0.023010000000000003,0.02657,0.02706,0.027970000000000002,0.028679999999999997,0.02971,0.03055
20160329,0.01996,0.02303,0.026779999999999998,0.027290000000000002,0.028002,0.02866,0.0297,0.030539999999999998
20160330,0.02004,0.023119999999999998,0.0273,0.027665000000000002,0.028115,0.028690000000000004,0.0297,0.030520000000000002
20160331,0.02017,0.023250000000000003,0.02788,0.028069999999999998,0.028248000000000002,0.0287,0.0297,0.030510000000000002
20160401,0.020139999999999998,0.0232,0.028210000000000002,0.028159999999999998,0.028384999999999997,0.02872,0.029689999999999998,0.030510000000000002
20160405,0.01993,0.02302,0.02812,0.028212,0.02846,0.02878,0.029683,0.0305
20160406,0.01983,0.022940000000000002,0.02763,0.028068,0.028450000000000003,0.028805,0.029679999999999998,0.03049
20160407,0.019783,0.02289,0.027450000000000002,0.027999999999999997,0.02847,0.028825,0.029679999999999998,0.03048
20160408,0.019799999999999998,0.022869999999999998,0.02741,0.02798,0.028454999999999998,0.028828,0.029660000000000002,0.03047
20160411,0.01985,0.02291,0.02738,0.027970000000000002,0.028485,0.028849999999999997,0.02965,0.03042
20160412,0.01993,0.022949999999999998,0.027370000000000002,0.027970000000000002,0.02847,0.028875,0.02965,0.030430000000000002
20160413,0.01996,0.02302,0.027389999999999998,0.02799,0.028485,0.028905,0.029660000000000002,0.03042
20160414,0.01999,0.023039999999999998,0.02741,0.02799,0.028487,0.028928,0.029670000000000002,0.03042
20160415,0.019950000000000002,0.023010000000000003,0.02743,0.02799,0.02848,0.02894,0.029670000000000002,0.030440000000000002
20160418,0.01998,0.02302,0.02742,0.02799,0.02848,0.028929999999999997,0.029670000000000002,0.03042
20160419,0.02004,0.02305,0.02743,0.027999999999999997,0.0285,0.02894,0.029674999999999997,0.030430000000000002
20160420,0.020179999999999997,0.02322,0.02751,0.02803,0.02851,0.02894,0.029670000000000002,0.03042
20160421,0.02029,0.023319999999999997,0.02757,0.028055,0.028610000000000003,0.028965,0.029670000000000002,0.03042
20160422,0.02038,0.02334,0.0277,0.028115,0.028679999999999997,0.029025,0.029676,0.03042
20160425,0.02045,0.02342,0.02787,0.028229999999999998,0.028735,0.02904,0.029670000000000002,0.03042
20160426,0.02036,0.02341,0.02795,0.028290000000000003,0.028775,0.02907,0.029708000000000002,0.03042
20160427,0.02024,0.02346,0.02801,0.02833,0.02883,0.02912,0.029712000000000002,0.03042
20160428,0.02021,0.02368,0.02812,0.028415,0.028925,0.029165999999999997,0.029712000000000002,0.03042
20160429,0.020489999999999998,0.023860000000000003,0.028229999999999998,0.028530000000000003,0.029079999999999998,0.02927,0.029750000000000002,0.03042
20160503,0.020033,0.023399999999999997,0.028010999999999998,0.028489,0.029044,0.029300000000000003,0.029767000000000002,0.030421999999999998
20160504,0.02,0.02328,0.027970000000000002,0.028450000000000003,0.028990000000000002,0.02933,0.029769999999999998,0.03042
20160505,0.02001,0.02329,0.02794,0.02846,0.02896,0.029345,0.029769999999999998,0.03042
20160506,0.02,0.02326,0.02794,0.02842,0.02894,0.029335,0.029769999999999998,0.03042
20160509,0.01999,0.02323,0.0279,0.02841,0.028919999999999998,0.029325,0.029769999999999998,0.03042
20160510,0.01999,0.02323,0.027919999999999997,0.02841,0.028919999999999998,0.029345,0.029769999999999998,0.03042
20160511,0.01999,0.023239999999999997,0.02789,0.028380000000000002,0.02894,0.029384999999999998,0.02978,0.030430000000000002
20160512,0.02,0.023250000000000003,0.02787,0.02835,0.028955,0.029418000000000003,0.02979,0.030440000000000002
20160513,0.020019999999999996,0.023239999999999997,0.02785,0.02834,0.029035000000000002,0.029452,0.02979,0.030449999999999998
20160516,0.02005,0.02327,0.02786,0.02834,0.029075000000000004,0.029516,0.02981,0.03047
20160517,0.020110000000000003,0.02331,0.02785,0.02835,0.029158,0.029552000000000002,0.029811999999999998,0.03049
20160518,0.020110000000000003,0.023319999999999997,0.02782,0.02839,0.029227,0.029636,0.029822,0.0305
20160519,0.020099999999999996,0.02331,0.02783,0.028370000000000003,0.029272999999999997,0.029655,0.029823,0.0305
20160520,0.02008,0.02331,0.02782,0.02839,0.029287999999999998,0.029716,0.029843,0.0305
20160523,0.02004,0.0233,0.02779,0.028399999999999998,0.029300000000000003,0.029762,0.029865,0.0305
20160524,0.020019999999999996,0.0233,0.02778,0.02842,0.02933,0.029807,0.029908,0.0305
20160525,0.02001,0.02331,0.02779,0.02842,0.029384999999999998,0.029820000000000003,0.02993,0.0305
20160526,0.02001,0.023319999999999997,0.02775,0.028450000000000003,0.02941,0.02981,0.02993,0.0305
20160527,0.02001,0.023330000000000004,0.027770000000000003,0.02846,0.02942,0.029822,0.02992,0.0305
20160530,0.020019999999999996,0.02334,0.027759999999999996,0.02846,0.029455,0.029822,0.02992,0.0305
20160531,0.020099999999999996,0.02338,0.02771,0.02846,0.02946,0.029822,0.02992,0.0305
20160601,0.020059999999999998,0.023370000000000002,0.02762,0.02842,0.02946,0.029823,0.02992,0.0305
20160602,0.02004,0.02342,0.02763,0.028380000000000002,0.02946,0.029823,0.02992,0.0305
20160603,0.01999,0.02338,0.02757,0.02835,0.02947,0.029833,0.02993,0.0305
20160606,0.01998,0.023370000000000002,0.02757,0.02839,0.02946,0.029833,0.02992,0.0305
20160607,0.02,0.023399999999999997,0.02754,0.028380000000000002,0.02946,0.029834,0.029935,0.0305
20160608,0.02,0.02341,0.02752,0.028380000000000002,0.02946,0.029820000000000003,0.02993,0.0305
20160612,0.02,0.02343,0.02741,0.02842,0.02946,0.029820000000000003,0.02993,0.0305
20160613,0.02,0.02342,0.027370000000000002,0.02844,0.029476,0.029833,0.02993,0.0305
20160614,0.02,0.02341,0.027309999999999997,0.02844,0.029508,0.029834,0.029944000000000002,0.0305
20160615,0.02,0.02341,0.02725,0.02844,0.029521000000000002,0.029834,0.02994,0.0305
20160616,0.020019999999999996,0.02343,0.02726,0.028534999999999998,0.029523,0.029834,0.029945,0.0305
20160617,0.02005,0.02346,0.02738,0.02859,0.029567999999999997,0.029844,0.029945,0.0305
20160620,0.020099999999999996,0.02351,0.027440000000000003,0.028675000000000003,0.029571999999999998,0.029845,0.029945,0.030510000000000002
20160621,0.02019,0.023540000000000002,0.02751,0.028727999999999997,0.029573000000000002,0.029845,0.029945,0.030510000000000002
20160622,0.02027,0.02355,0.02759,0.028768,0.029592999999999998,0.029834999999999997,0.029945,0.030510000000000002
20160623,0.02032,0.02358,0.027759999999999996,0.028813,0.029605000000000003,0.029834999999999997,0.029945,0.030510000000000002
20160624,0.02035,0.02371,0.027839999999999997,0.028852000000000003,0.029626,0.029825,0.029984999999999998,0.030510000000000002
20160627,0.02038,0.02375,0.027919999999999997,0.028886,0.029618000000000002,0.029845,0.030019,0.030510000000000002
20160628,0.0204,0.023809999999999998,0.02796,0.028898999999999998,0.029638,0.029845,0.030011999999999997,0.030510000000000002
20160629,0.02038,0.023860000000000003,0.027999999999999997,0.028900000000000002,0.029639000000000002,0.029865,0.030011999999999997,0.030510000000000002
20160630,0.02037,0.023849999999999996,0.027999999999999997,0.02887,0.029659,0.029887,0.030011999999999997,0.0305
20160701,0.02027,0.02365,0.02801,0.028769999999999997,0.029661,0.029899,0.030011999999999997,0.0305
20160704,0.020139999999999998,0.02355,0.02794,0.028690000000000004,0.029672,0.029900000000000003,0.030011999999999997,0.0305
20160705,0.02007,0.02344,0.02786,0.0286,0.029605000000000003,0.029900000000000003,0.030011999999999997,0.0305
20160706,0.01999,0.023370000000000002,0.02774,0.02856,0.029529999999999997,0.02989,0.03,0.0305
20160707,0.01997,0.0233,0.0276,0.028534999999999998,0.029455,0.02987,0.03,0.0305
20160708,0.01996,0.02327,0.027530000000000002,0.028495,0.02936,0.029830000000000002,0.03,0.0305
20160711,0.01996,0.02323,0.02741,0.028450000000000003,0.02931,0.029775,0.029990000000000003,0.0305
20160712,0.01994,0.02319,0.02732,0.028370000000000003,0.02924,0.029750000000000002,0.02997,0.0305
20160713,0.01993,0.02313,0.02718,0.028229999999999998,0.02907,0.029715,0.02996,0.03049
20160714,0.01993,0.0231,0.02703,0.0281,0.02888,0.029660000000000002,0.02994,0.03047
20160715,0.01996,0.02308,0.02693,0.02803,0.028769999999999997,0.02964,0.02986,0.03047
20160718,0.01996,0.02307,0.02688,0.02799,0.0287,0.02959,0.029849999999999998,0.03048
20160719,0.020030000000000003,0.02308,0.026840000000000003,0.02795,0.028650000000000002,0.02957,0.029849999999999998,0.03048
20160720,0.02005,0.02308,0.026789999999999998,0.02794,0.028614999999999998,0.02956,0.029849999999999998,0.030449999999999998
20160721,0.02008,0.02311,0.026770000000000002,0.02786,0.028575,0.02955,0.029820000000000003,0.030459999999999997
20160722,0.02023,0.02321,0.026779999999999998,0.027839999999999997,0.02856,0.02954,0.02981,0.030440000000000002
20160725,0.02032,0.023319999999999997,0.0268,0.0278,0.02854,0.02948,0.029759999999999998,0.03041
20160726,0.02037,0.023479999999999997,0.02691,0.02779,0.02851,0.029455,0.029740000000000003,0.03041
20160727,0.02038,0.0236,0.02696,0.027770000000000003,0.02849,0.029446,0.029705,0.03041
20160728,0.02028,0.02359,0.026949999999999998,0.02775,0.028464999999999997,0.029384999999999998,0.029656,0.03039
20160729,0.02017,0.023479999999999997,0.026920000000000003,0.02773,0.02846,0.02936,0.029658000000000004,0.030379999999999997
20160801,0.02012,0.02343,0.02683,0.027665000000000002,0.02844,0.02934,0.029646,0.030378
20160802,0.02008,0.02338,0.02675,0.027610000000000003,0.02839,0.02928,0.029594999999999996,0.030358
20160803,0.02004,0.023319999999999997,0.02666,0.027549999999999998,0.028335,0.029224999999999998,0.029535,0.030335
20160804,0.020019999999999996,0.023239999999999997,0.02657,0.027389999999999998,0.028220000000000002,0.029169999999999998,0.029484,0.030299999999999997
20160805,0.020019999999999996,0.023170000000000003,0.02649,0.027290000000000002,0.028184999999999998,0.029105,0.029445000000000002,0.03028
20160808,0.02005,0.02316,0.026389999999999997,0.02721,0.028149999999999998,0.02907,0.0294,0.03026
20160809,0.020099999999999996,0.023170000000000003,0.02635,0.02714,0.028105,0.029055,0.029369999999999997,0.03025
20160810,0.02017,0.023250000000000003,0.02636,0.02709,0.028085,0.029045,0.029346999999999998,0.03026
20160811,0.02021,0.023319999999999997,0.02636,0.02705,0.028050000000000002,0.029009999999999998,0.029335,0.030270000000000002
20160812,0.02021,0.02336,0.02636,0.02705,0.028045,0.028999999999999998,0.029308999999999998,0.03026
20160815,0.020232999999999998,0.023411,0.0264,0.027056,0.028028,0.028999999999999998,0.029318,0.030278
20160816,0.02022,0.02343,0.02637,0.02702,0.027995000000000003,0.028980000000000002,0.029295,0.03026
20160817,0.02022,0.023450000000000002,0.02635,0.02698,0.02796,0.02897,0.02927,0.03026
20160818,0.02023,0.02347,0.02634,0.02696,0.02794,0.02895,0.02927,0.03026
20160819,0.02023,0.02347,0.026309999999999997,0.02696,0.02793,0.02896,0.02926,0.030270000000000002
20160822,0.020232999999999998,0.023467,0.026333000000000002,0.026978,0.027944,0.028967,0.029266999999999998,0.030267
20160823,0.02033,0.02352,0.02632,0.02696,0.02793,0.02895,0.02926,0.03026
20160824,0.02043,0.023620000000000002,0.02641,0.026976,0.02794,0.02896,0.02927,0.030270000000000002
20160825,0.02044,0.023639999999999998,0.026469999999999997,0.026998,0.02795,0.02896,0.02927,0.030270000000000002
20160826,0.02044,0.023620000000000002,0.02637,0.02697,0.02796,0.02895,0.02927,0.030270000000000002
20160829,0.020489999999999998,0.023639999999999998,0.02621,0.02696,0.02795,0.02894,0.02927,0.030270000000000002
20160830,0.020630000000000003,0.02366,0.026019999999999998,0.02696,0.02795,0.028915000000000003,0.029265,0.03025
20160831,0.020649999999999998,0.023690000000000003,0.025830000000000002,0.02696,0.02794,0.028915000000000003,0.029265,0.030270000000000002
20160901,0.020659999999999998,0.02368,0.025713,0.02696,0.02791,0.028895,0.029255,0.03026
20160902,0.020659999999999998,0.023690000000000003,0.025550000000000003,0.0269,0.02788,0.02886,0.02924,0.030265
20160905,0.0207,0.023690000000000003,0.02544,0.02686,0.02786,0.028839999999999998,0.02921,0.030255
20160906,0.02077,0.02368,0.02536,0.02682,0.027844999999999998,0.028805,0.0292,0.030265
20160907,0.020803,0.02368,0.02529,0.026770000000000002,0.02781,0.02879,0.02921,0.030265
20160908,0.02081,0.023700000000000002,0.0252,0.026745,0.02781,0.028769999999999997,0.02921,0.030255
20160909,0.02085,0.023765,0.025169999999999998,0.026770000000000002,0.027831,0.02879,0.02921,0.030255
20160912,0.020950000000000003,0.023780000000000003,0.025160000000000002,0.026767,0.027849,0.028789,0.02921,0.030265
20160913,0.02108,0.023855,0.025165000000000003,0.026791999999999996,0.02785,0.028789,0.02921,0.030265
20160914,0.02128,0.02392,0.02519,0.02686,0.027885,0.028794,0.02921,0.030265
20160918,0.021400000000000002,0.023940000000000003,0.02522,0.026896,0.027919,0.028815,0.02921,0.030275
20160919,0.02154,0.023969999999999998,0.025310000000000003,0.026949999999999998,0.02796,0.028822,0.029226000000000002,0.030275
20160920,0.021589999999999998,0.024,0.02533,0.02699,0.02799,0.028822999999999998,0.029248,0.030275
20160921,0.02167,0.02405,0.0254,0.027069,0.028009,0.028843,0.02924,0.030275
20160922,0.02168,0.02408,0.0256,0.027176999999999996,0.02803,0.028875,0.029249,0.030275
20160923,0.021668,0.02406,0.02577,0.027298,0.02804,0.028887999999999997,0.02928,0.030275
20160926,0.021640000000000003,0.024390000000000002,0.02581,0.02733,0.02804,0.028898999999999998,0.029283,0.030265
20160927,0.02166,0.02459,0.02589,0.027353000000000002,0.028025,0.02887,0.029283999999999998,0.030265
20160928,0.02178,0.02476,0.02595,0.027395999999999997,0.028014999999999998,0.02887,0.029283999999999998,0.030265
20160929,0.02188,0.02487,0.026019999999999998,0.02743,0.028014999999999998,0.02887,0.029283999999999998,0.030265
20160930,0.02327,0.02477,0.026019999999999998,0.02741,0.028014999999999998,0.02887,0.029283999999999998,0.030265
20161008,0.02193,0.02442,0.02588,0.027360000000000002,0.028014999999999998,0.02887,0.029283999999999998,0.030275
20161009,0.02175,0.024249999999999997,0.02574,0.0273,0.028014999999999998,0.02887,0.029283999999999998,0.030275
20161010,0.02162,0.0241,0.02561,0.02725,0.028014999999999998,0.02887,0.029283999999999998,0.030275
20161011,0.02153,0.023940000000000003,0.02552,0.02718,0.028014999999999998,0.02887,0.029283999999999998,0.030275
20161012,0.0215,0.02383,0.02545,0.027148,0.028014999999999998,0.02887,0.029283999999999998,0.030275
20161013,0.021509999999999998,0.023780000000000003,0.02543,0.027125,0.028025,0.028877,0.029283999999999998,0.030275
20161014,0.02153,0.02374,0.02541,0.02711,0.028025,0.02887,0.029283999999999998,0.030275
20161017,0.021589999999999998,0.02375,0.025419999999999998,0.027101,0.02804,0.02887,0.029283999999999998,0.030275
20161018,0.02173,0.023809999999999998,0.02544,0.027121,0.02804,0.02887,0.029283999999999998,0.030275
20161019,0.02196,0.0239,0.0255,0.027132999999999997,0.02804,0.028887,0.029308999999999998,0.03028
20161020,0.022080000000000002,0.023969999999999998,0.02553,0.027212999999999998,0.028054000000000003,0.028889,0.029361,0.03028
20161021,0.02222,0.024009999999999997,0.025539999999999997,0.027242000000000002,0.028096,0.028898999999999998,0.029387,0.03028
20161024,0.02231,0.02404,0.02556,0.027245,0.028130000000000002,0.02891,0.029409,0.030289999999999997
20161025,0.02238,0.02404,0.0256,0.027265,0.028140000000000002,0.028929999999999997,0.02943,0.030299999999999997
20161026,0.022480000000000003,0.024089999999999997,0.02566,0.027347,0.028163999999999998,0.02894,0.02944,0.030299999999999997
20161027,0.02254,0.02411,0.025699999999999997,0.027365,0.028207,0.02895,0.029449999999999997,0.03031
20161028,0.02254,0.02415,0.02573,0.027427,0.028221,0.028980000000000002,0.029485,0.03032
20161031,0.02253,0.02418,0.02573,0.027452999999999998,0.028233,0.028999999999999998,0.02951,0.03032
20161101,0.02252,0.02416,0.02573,0.027486,0.028254,0.02902,0.02952,0.03032
20161102,0.022492,0.02414,0.02573,0.027509000000000002,0.028296,0.029032,0.02952,0.030350000000000002
20161103,0.02245,0.02408,0.02572,0.02749,0.028380000000000002,0.029034,0.029561999999999998,0.030379999999999997
20161104,0.022320000000000003,0.02405,0.025699999999999997,0.027489,0.028458,0.029064,0.029587,0.030408
20161107,0.02206,0.02399,0.025670000000000002,0.027489,0.028576,0.029112,0.029599,0.03041
20161108,0.021869999999999997,0.02392,0.02565,0.027469999999999998,0.028647999999999996,0.029137,0.029609999999999997,0.03041
20161109,0.02182,0.023889999999999998,0.025619999999999997,0.027450000000000002,0.028655,0.029154,0.029634999999999998,0.030415
20161110,0.02196,0.023929999999999996,0.02563,0.02746,0.028700999999999997,0.029185,0.02964,0.030440000000000002
20161111,0.022109999999999998,0.02402,0.02563,0.027475999999999997,0.028751000000000002,0.029209,0.02965,0.030449999999999998
20161114,0.02231,0.02407,0.02565,0.027507999999999998,0.028845999999999997,0.02923,0.029679999999999998,0.03048
20161115,0.02247,0.02415,0.02569,0.027511,0.028955,0.029303,0.029738,0.03049
20161116,0.02257,0.02428,0.02574,0.027545,0.029125,0.029380000000000003,0.029792,0.030539999999999998
20161117,0.02259,0.02436,0.02581,0.027608,0.029325,0.029526,0.029887999999999998,0.030605000000000004
20161118,0.02265,0.02444,0.025849999999999998,0.027739,0.029505,0.029715,0.029990000000000003,0.030712000000000003
20161121,0.022709999999999998,0.02448,0.025929999999999998,0.027894000000000002,0.029700999999999998,0.029852,0.030069,0.030781999999999997
20161122,0.02273,0.0245,0.02597,0.02799,0.029765,0.02996,0.030139999999999997,0.030825
20161123,0.022770000000000002,0.02451,0.02601,0.028089,0.029857,0.030036,0.030184000000000002,0.030853000000000002
20161124,0.02282,0.02452,0.026019999999999998,0.028199000000000002,0.029956,0.030104000000000002,0.030289,0.030976
20161125,0.02289,0.02458,0.02603,0.02826,0.030026,0.030201,0.030349,0.031088
20161128,0.02298,0.02466,0.026070000000000003,0.028446,0.030112999999999997,0.030331,0.030445000000000003,0.031198999999999998
20161129,0.02302,0.02481,0.02618,0.028565,0.030171999999999997,0.030434000000000003,0.030535,0.03131
20161130,0.02316,0.02496,0.02638,0.028697,0.030358,0.030604,0.030714,0.031491
20161201,0.023250000000000003,0.025019999999999997,0.02653,0.028929999999999997,0.030556,0.030771000000000003,0.030902,0.0316
20161202,0.0232,0.025009999999999998,0.02658,0.029163,0.030686,0.030868000000000003,0.031000999999999997,0.03173
20161205,0.02308,0.02497,0.026619999999999998,0.029457,0.030889000000000003,0.031057,0.031211000000000003,0.031853
20161206,0.02299,0.024929999999999997,0.02666,0.029756,0.031038999999999997,0.031225999999999997,0.031442,0.032066
20161207,0.02292,0.02491,0.02675,0.029996000000000002,0.031134,0.031383,0.031655,0.032197
20161208,0.022907999999999998,0.024908,0.026785,0.030299999999999997,0.031143999999999998,0.031398999999999996,0.031696,0.03231
